Id,已采,已发,电商平台,品牌,评论,时间,型号,PageUrl
8097,TRUE,FALSE,京东,AO,使用很稳定，质量没得说，对这个品牌信心很坚定奥,2014/9/17 19:04,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8098,TRUE,FALSE,京东,AO,质量和服务真是信得过，十一给我们解决了大问题，会继续支持奥，水热的速度很快，心里很踏实,2014/9/16 17:57,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8099,TRUE,FALSE,京东,AO,蛮好，就是安装还要收车费，心情不愉快。送的毛巾还好。,2014/9/28 0:31,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8100,TRUE,FALSE,京东,AO,很好 一直用这个品牌,2014/9/28 16:56,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8101,TRUE,FALSE,京东,AO,这是第二台了 以前婚房用的就是史密斯的热水器 现在还是 品质一如既往的好 安装师傅服务到位 安装完讲解怎么使用 不明白还可以打电话咨询 非常敬业,2014/9/29 20:33,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8102,TRUE,FALSE,京东,AO,订单编号：1910750434 ，这是第二台了，以前婚房用的就是史密斯的热水器，现在还是 品质一如既往的好 ，安装师傅服务到位，安装完讲解怎么使用，不明白还可以打电话咨询 非常敬业。,2014/9/28 12:35,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8103,TRUE,FALSE,京东,AO,安装快，适合家庭常用热水，款式新颖，美观大方，推荐购买。,2014/9/28 10:36,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8104,TRUE,FALSE,京东,AO,到货快，安装服务态度好，还给了赠品，满意的购物，推荐！,2014/9/24 15:03,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8105,TRUE,FALSE,京东,AO,AO史密斯真不错！,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8106,TRUE,FALSE,京东,AO,安装很好，需要什么材料有清单，自己选择，安装后还有介绍使用注意事项,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8107,TRUE,FALSE,京东,AO,加热速度好快,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8108,TRUE,FALSE,京东,AO,刚收到货，送货进门，服务很好，客服给我打电话预约安装,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-21.html?callback=CommentListNew.setData
8109,TRUE,FALSE,京东,AO,妈妈家和妹妹家都用，值得信任的品牌啊，,2014/10/7 20:34,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8110,TRUE,FALSE,京东,AO,安装后，因为我们还要吊棚，安装那个师傅又给罩了一个塑料布，真心感谢！！,2014/8/4 21:19,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8111,TRUE,FALSE,京东,AO,装了挂架，安装师傅很专业，售后也有回访！非常正规,2014/10/18 16:35,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8112,TRUE,FALSE,京东,AO,热水器很不错，赠品也不错，不过还未使用,2014/10/10 10:45,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8113,TRUE,FALSE,京东,AO,刚安装好还没有使用，应该是不错的,2014/10/20 21:47,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8114,TRUE,FALSE,京东,AO,虽然商品么有使用，但习惯给好评,2014/8/23 19:38,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8115,TRUE,FALSE,京东,AO,京东送货确实很快！热水器安装师傅也很专业，但是大家有没有发现热水器温度下降的很快吗？水温不是很稳定，要是能改进就好了。,2014/10/13 15:34,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8116,TRUE,FALSE,京东,AO,用着不错，保温效果也还行,2014/10/15 21:24,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8117,TRUE,FALSE,京东,AO,还是信赖史密斯，质量品牌有保障,2014/9/29 17:21,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8118,TRUE,FALSE,京东,AO,东西很不错,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8119,TRUE,FALSE,京东,AO,出水大热的挺快的。大品牌。,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-12.html?callback=CommentListNew.setData
8120,TRUE,FALSE,京东,AO,送货挺快，包装也没有损坏，看着还不错，没安装，装完再试试效果,2014/8/23 0:01,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8121,TRUE,FALSE,京东,AO,东西还是不错的。,2014/9/24 22:58,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8122,TRUE,FALSE,京东,AO,很满意，实物比想象中好,2014/9/4 5:22,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8123,TRUE,FALSE,京东,AO,还没用，等装修好再来追平,2014/9/13 13:32,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8124,TRUE,FALSE,京东,AO,安装师傅态度很好，就是安装一下这个材料那个材料的都要收费，如果能够包含在商品里面就更好了,2014/9/23 22:07,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8125,TRUE,FALSE,京东,AO,很成功的一次网购  产品很不错  师傅安装也很负责,2014/9/22 21:46,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8126,TRUE,FALSE,京东,AO,热的很快，师傅很耐心的安装，讲使用说明，产品很棒，服务也很到位 赞,2014/8/20 7:36,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8127,TRUE,FALSE,京东,AO,感觉很实用，卫生间小，有点显大，功能应该还可以，上门安装的师傅很积极！,2014/9/2 9:58,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8128,TRUE,FALSE,京东,AO,还没开始用，希望和想象的一样,2014/9/22 16:21,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8129,TRUE,FALSE,京东,AO,挺好的,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8130,TRUE,FALSE,京东,AO,一直信赖京东，希望一直保证都是正品，会一直支持京东的。,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8131,TRUE,FALSE,京东,AO,师傅安装非常好，喜欢这样的硬连接,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-22.html?callback=CommentListNew.setData
8132,TRUE,FALSE,京东,AO,一次买了三个AO史密斯的产品，服务态度好。,2014/9/29 10:35,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8133,TRUE,FALSE,京东,AO,快递很给力!不错快递很给力!不错快递很给力!不错快递很给力!不错快递很给力!不错,2014/9/4 6:45,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8134,TRUE,FALSE,京东,AO,师傅上门安装很快，另外需要加一些零件，收费都是有严格标准，很好。,2014/10/7 9:27,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8135,TRUE,FALSE,京东,AO,在京东购买史密斯热水器，第3天就送到了，当天就打电话给史密斯客服，没一会安装的师傅就打电话来约定安装的时间。真是很方便。给父母用的，老人家觉得用的很方便，功能很齐全。,2014/10/18 17:49,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8136,TRUE,FALSE,京东,AO,送货速度快，服务员送货速度快。,2014/10/16 9:50,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8137,TRUE,FALSE,京东,AO,看起来很高档，安装师傅很热心,2014/10/1 9:32,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8138,TRUE,FALSE,京东,AO,很满意的一次购物，安装师傅很耐心！,2014/10/17 13:13,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8139,TRUE,FALSE,京东,AO,很不错~~准备再买个很不错~~准备再买个很不错~~准备再买个很不错~~准备再买个很不错~~准备再买个,2014/10/8 11:55,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8140,TRUE,FALSE,京东,AO,东西很好，第一天下单，第二天就装好了。送货师傅非常到位，安装师傅非常热情！！正品，蓄水量大，推荐大家使用！,2014/10/13 8:51,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8141,TRUE,FALSE,京东,AO,东西很好，第一天下单，第二天就装好了。送货师傅非常到位，安装师傅非常热情！！正品，蓄水量大，推荐大家使用！,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8142,TRUE,FALSE,京东,AO,商品还不错，还有赠品。,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8143,TRUE,FALSE,京东,AO,京东买的热水器不错，安装师傅服务态度也很好，先用用看看,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8144,TRUE,FALSE,京东,AO,京东买的热水器，厂家安装师傅服务挺好，先用用看吧,,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-13.html?callback=CommentListNew.setData
8145,TRUE,FALSE,京东,AO,很好很好，帮别人买的，很不错。,2014/9/17 10:59,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8146,TRUE,FALSE,京东,AO,很好，实用大容量,2014/9/19 9:48,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8147,TRUE,FALSE,京东,AO,AO史密斯专用赠品 高档加大加厚全棉超柔软浴巾 .,2014/9/17 19:04,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8148,TRUE,FALSE,京东,AO,还是很好的，嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿,2014/9/16 9:47,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8149,TRUE,FALSE,京东,AO,安装师傅非常好，一直用史密斯热水器，售后好。,2014/8/1 10:21,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8150,TRUE,FALSE,京东,AO,非常满意，性价比超高,2014/9/4 0:02,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8151,TRUE,FALSE,京东,AO,送货很快，昨天下午订，今天上午就到了。年轻小伙儿给送上五楼，礼貌周到有前途！其它商品都要这么有效率就好了。更感动的是货还没到，AO客服就打电话预约安装时间了，真不错！！赞一万个！！！安装后再晒单。对，还有赠品大浴巾。,2014/9/21 15:32,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8152,TRUE,FALSE,京东,AO,东西很好，就是买大了点，买60L的就完美了,2014/9/17 22:46,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8153,TRUE,FALSE,京东,AO,物流，安装都比较迅速，安装师傅也比较好，虽然原来的史密斯用了不到10年坏了，但是依然选择这个品牌,2014/9/16 23:43,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-23.html?callback=CommentListNew.setData
8154,TRUE,FALSE,京东,AO,哎哟，不错哦，非常好，很满意,2014/10/15 23:23,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8155,TRUE,FALSE,京东,AO,昨天买的，今天就到了，货不错，赠品也好。,2014/10/13 15:25,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8156,TRUE,FALSE,京东,AO,还未安装，暂时不评价,2014/10/7 9:55,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8157,TRUE,FALSE,京东,AO,安装合理，安装师傅很开朗，安装熟练，服务很到位。,2014/10/1 20:56,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8158,TRUE,FALSE,京东,AO,乔迁新居买的 款式漂亮 使用方便 送货也蛮快的 安装师傅认真负责 收费合理 点赞^_^,2014/10/4 14:56,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8159,TRUE,FALSE,京东,AO,顺丰大哥很负责，安装师傅态度也非常好。全五分，就是不知道发票和送的毛巾什么时候能到。,2014/10/10 10:53,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8160,TRUE,FALSE,京东,AO,全家都满意，容量够大，出水效率高，瞬间出热水很方便。大品牌就是不一样。五星好评。,2014/10/12 18:17,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8161,TRUE,FALSE,京东,AO,全家都喜欢，容量够大，可以洗三个人的，还有瞬间出热水的，很好。没装好就拍图片了。样子很漂亮了。,2014/9/30 18:33,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8162,TRUE,FALSE,京东,AO,"款式很不错,希望能安全耐用,不过安装费很贵的差不多400元.",2014/10/9 7:21,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8163,TRUE,FALSE,京东,AO,"装好了,安装的配件真是不少差不多400元,希望耐用安全吧.",,,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-14.html?callback=CommentListNew.setData
8164,TRUE,FALSE,京东,AO,`````````````````````````````````````````,2014/9/5 17:50,AO史密斯（A.O.Smith） ET500J-80 电热水器 80升,http://s.club.jd.com/productpage/p-1008010-s-0-t-1-p-24.html?callback=CommentListNew.setData
